Date,Payup (ticks),Date,%OAS
10/2/2014,0.25,10/8/2014,0.267037
10/3/2014,0.25,10/9/2014,0.276173
10/6/2014,0.25,10/10/2014,0.272957
10/7/2014,0.25,10/14/2014,0.18457
10/8/2014,0.25,10/15/2014,0.161176
10/9/2014,0.25,10/16/2014,0.175544
10/10/2014,0.25,10/17/2014,0.182707
10/14/2014,0.1875,10/20/2014,0.178191
10/15/2014,0.1875,10/21/2014,0.180031
10/16/2014,0.1875,10/22/2014,0.181678
10/17/2014,0.1875,10/23/2014,0.186754
10/20/2014,0.1875,10/24/2014,0.18779
10/21/2014,0.1875,10/27/2014,0.1849
10/22/2014,0.1875,10/28/2014,0.191829
10/23/2014,0.1875,10/29/2014,0.13391
10/24/2014,0.1875,10/30/2014,0.131594
10/27/2014,0.1875,10/31/2014,0.134422
10/28/2014,0.1875,11/3/2014,0.138187
10/29/2014,0.125,11/4/2014,0.137359
10/30/2014,0.125,11/5/2014,0.138247
10/31/2014,0.125,11/6/2014,0.139634
11/3/2014,0.125,11/7/2014,0.138257
11/4/2014,0.125,11/10/2014,0.143034
11/5/2014,0.125,11/12/2014,0.143745
11/6/2014,0.125,11/13/2014,0.14186
11/7/2014,0.125,11/14/2014,0.137419
11/10/2014,0.125,11/17/2014,0.138337
11/12/2014,0.125,11/18/2014,0.135765
11/13/2014,0.125,11/19/2014,0.138618
11/14/2014,0.125,11/20/2014,0.13525
11/17/2014,0.125,11/21/2014,0.132537
11/18/2014,0.125,11/24/2014,0.131384
11/19/2014,0.125,11/25/2014,0.124568
11/20/2014,0.125,11/26/2014,0.122554
11/21/2014,0.125,11/28/2014,0.117837
11/24/2014,0.125,12/1/2014,0.119079
11/25/2014,0.125,12/2/2014,0.126297
11/26/2014,0.125,12/3/2014,0.126583
11/28/2014,0.125,12/4/2014,0.122729
12/1/2014,0.125,12/5/2014,0.128485
12/2/2014,0.125,12/8/2014,0.060769
12/3/2014,0.125,12/9/2014,0.087411
12/4/2014,0.125,12/10/2014,0.08413
12/5/2014,0.125,12/11/2014,0.08351
12/8/2014,0.0625,12/12/2014,0.07749
12/9/2014,0.09375,12/15/2014,0.07879
12/10/2014,0.09375,12/16/2014,0.075097
12/11/2014,0.09375,12/17/2014,0.078981
12/12/2014,0.09375,12/18/2014,0.081522
12/15/2014,0.09375,12/19/2014,0.079132
12/16/2014,0.09375,12/22/2014,0.077966
12/17/2014,0.09375,12/23/2014,0.085688
12/18/2014,0.09375,12/24/2014,0.085591
12/19/2014,0.09375,12/26/2014,0.083994
12/22/2014,0.09375,12/29/2014,0.081415
12/23/2014,0.09375,12/30/2014,0.080172
12/24/2014,0.09375,12/31/2014,0.078735
12/26/2014,0.09375,1/2/2015,0.038439
12/29/2014,0.09375,1/5/2015,0.065786
12/30/2014,0.09375,1/6/2015,0.060492
