Date,Payup (ticks),Date,%OAS
2/3/2014,1.125,2/6/2014,0.457509
2/4/2014,1.125,2/7/2014,0.441624
2/5/2014,1.25,2/10/2014,0.441546
2/6/2014,1.25,2/11/2014,0.47512
2/7/2014,1.25,2/12/2014,0.500702
2/10/2014,1.25,2/13/2014,0.479345
2/11/2014,1.25,2/14/2014,0.497452
2/12/2014,1.25,2/18/2014,0.485141
2/13/2014,1.25,2/19/2014,0.494948
2/14/2014,1.25,2/20/2014,0.451989
2/17/2014,1.25,2/21/2014,0.444053
2/18/2014,1.25,2/24/2014,0.448086
2/19/2014,1.25,2/25/2014,0.421148
2/20/2014,1.125,2/26/2014,0.408235
2/21/2014,1.125,2/27/2014,0.395258
2/24/2014,1.125,2/28/2014,0.403124
2/25/2014,1.125,3/3/2014,0.403517
2/26/2014,1.125,3/4/2014,0.432915
2/27/2014,1.125,3/5/2014,0.436892
2/28/2014,1.125,3/6/2014,0.450117
3/3/2014,1.125,3/7/2014,0.479402
3/4/2014,1.125,3/10/2014,0.476264
3/5/2014,1.125,3/11/2014,0.487817
3/6/2014,1.125,3/12/2014,0.47062
3/7/2014,1.125,3/13/2014,0.435925
3/10/2014,1.125,3/14/2014,0.439197
3/11/2014,1.125,3/17/2014,0.468222
3/12/2014,1.125,3/18/2014,0.456183
3/13/2014,1.125,3/19/2014,0.474893
3/14/2014,1.125,3/20/2014,0.511067
3/17/2014,1.125,3/21/2014,0.491305
3/18/2014,1.125,3/24/2014,0.488593
3/19/2014,1.0625,3/25/2014,0.490662
3/20/2014,1.125,3/26/2014,0.470102
3/21/2014,1.125,3/27/2014,0.460978
3/24/2014,1.125,3/28/2014,0.480072
3/25/2014,1.125,3/31/2014,0.492686
3/26/2014,1.125,4/1/2014,0.526067
3/27/2014,1.125,4/2/2014,0.645039
3/28/2014,1.125,4/3/2014,0.598797
3/31/2014,1.125,4/4/2014,0.563073
4/1/2014,1.125,4/7/2014,0.565655
4/2/2014,1.3125,4/8/2014,0.562828
4/3/2014,1.25,4/9/2014,0.564457
4/4/2014,1.25,4/10/2014,0.522787
4/7/2014,1.25,4/11/2014,0.517169
4/8/2014,1.25,4/14/2014,0.533873
4/9/2014,1.25,4/15/2014,0.531814
4/10/2014,1.25,4/16/2014,0.535925
4/11/2014,1.25,4/17/2014,0.574538
4/14/2014,1.25,4/21/2014,0.582123
4/15/2014,1.25,4/22/2014,0.575816
4/16/2014,1.25,4/23/2014,0.568717
4/17/2014,1.25,4/24/2014,0.562326
4/21/2014,1.25,4/25/2014,0.547842
4/22/2014,1.25,4/28/2014,0.551911
4/23/2014,1.3125,4/29/2014,0.561273
4/24/2014,1.3125,4/30/2014,0.52734
4/25/2014,1.3125,5/1/2014,0.49589
4/28/2014,1.3125,5/2/2014,0.488736
4/29/2014,1.3125,5/5/2014,0.523403
4/30/2014,1.3125,5/6/2014,0.506191
5/1/2014,1.3125,5/7/2014,0.510675
5/2/2014,1.3125,5/8/2014,0.511788
5/5/2014,1.375,5/9/2014,0.539875
5/6/2014,1.375,5/12/2014,0.555893
5/7/2014,1.375,5/13/2014,0.537094
5/8/2014,1.375,5/14/2014,0.487607
5/9/2014,1.375,5/15/2014,0.470077
5/12/2014,1.375,5/16/2014,0.483717
5/13/2014,1.375,5/19/2014,0.565792
5/14/2014,1.375,5/20/2014,0.538593
5/15/2014,1.375,5/21/2014,0.546619
5/16/2014,1.375,5/22/2014,0.547489
5/19/2014,1.5625,5/23/2014,0.540727
5/20/2014,1.5625,5/27/2014,0.524472
5/21/2014,1.5625,5/28/2014,0.511274
5/22/2014,1.5625,5/29/2014,0.518915
5/23/2014,1.5625,5/30/2014,0.522343
5/27/2014,1.5625,6/2/2014,0.564064
5/28/2014,1.6875,6/3/2014,0.608802
