Date,Payup (ticks),Date,%OAS
12/6/2013,0.625,12/10/2013,0.328791
12/9/2013,0.625,12/11/2013,0.317177
12/10/2013,0.625,12/12/2013,0.33069
12/11/2013,0.5625,12/13/2013,0.32793
12/12/2013,0.5625,12/16/2013,0.330825
12/13/2013,0.5625,12/17/2013,0.322585
12/16/2013,0.5625,12/18/2013,0.303791
12/17/2013,0.5625,12/19/2013,0.313693
12/18/2013,0.5,12/20/2013,0.295376
12/19/2013,0.5,12/23/2013,0.312458
12/20/2013,0.5,12/24/2013,0.337671
12/23/2013,0.5,12/26/2013,0.338763
12/24/2013,0.5,12/27/2013,0.33535
12/26/2013,0.5,12/30/2013,0.239756
12/27/2013,0.5,12/31/2013,0.246509
12/30/2013,0.375,1/2/2014,0.248945
12/31/2013,0.375,1/3/2014,0.251563
1/2/2014,0.375,1/6/2014,0.243843
1/3/2014,0.375,1/7/2014,0.234317
1/6/2014,0.375,1/8/2014,0.244053
1/7/2014,0.375,1/9/2014,0.251811
1/8/2014,0.375,1/10/2014,0.22223
1/9/2014,0.375,1/13/2014,0.211849
1/10/2014,0.375,1/14/2014,0.225325
1/13/2014,0.375,1/15/2014,0.229263
1/14/2014,0.375,1/16/2014,0.218238
1/15/2014,0.375,1/17/2014,0.213453
1/16/2014,0.375,1/21/2014,0.211576
1/17/2014,0.375,1/22/2014,0.223046
1/20/2014,0.375,1/23/2014,0.276641
1/21/2014,0.375,1/24/2014,0.261876
1/22/2014,0.375,1/27/2014,0.274273
1/23/2014,0.5,1/28/2014,0.266481
1/24/2014,0.5,1/29/2014,0.280409
1/27/2014,0.5,1/30/2014,0.281201
1/28/2014,0.5,1/31/2014,0.272555
1/29/2014,0.5625,2/3/2014,0.293251
1/30/2014,0.5625,2/4/2014,0.303595
1/31/2014,0.5625,2/5/2014,0.380463
2/3/2014,0.625,2/6/2014,0.381379
2/4/2014,0.625,2/7/2014,0.364452
2/5/2014,0.75,2/10/2014,0.363762
2/6/2014,0.75,2/11/2014,0.397695
2/7/2014,0.75,2/12/2014,0.422371
2/10/2014,0.75,2/13/2014,0.402543
2/11/2014,0.75,2/14/2014,0.418638
2/12/2014,0.75,2/18/2014,0.406412
2/13/2014,0.75,2/19/2014,0.41508
2/14/2014,0.75,2/20/2014,0.352883
2/17/2014,0.75,2/21/2014,0.345576
2/18/2014,0.75,2/24/2014,0.347655
2/19/2014,0.75,2/25/2014,0.324412
2/20/2014,0.625,2/26/2014,0.313658
2/21/2014,0.625,2/27/2014,0.303124
2/24/2014,0.625,2/28/2014,0.309334
2/25/2014,0.625,3/3/2014,0.31017
2/26/2014,0.625,3/4/2014,0.334457
2/27/2014,0.625,3/5/2014,0.33773
2/28/2014,0.625,3/6/2014,0.34777
3/3/2014,0.625,3/7/2014,0.374191
3/4/2014,0.625,3/10/2014,0.370291
3/5/2014,0.625,3/11/2014,0.385675
3/6/2014,0.625,3/12/2014,0.369704
3/7/2014,0.625,3/13/2014,0.340957
3/10/2014,0.625,3/14/2014,0.344906
3/11/2014,0.625,3/17/2014,0.368923
3/12/2014,0.625,3/18/2014,0.357902
3/13/2014,0.625,3/19/2014,0.402242
3/14/2014,0.625,3/20/2014,0.451008
3/17/2014,0.625,3/21/2014,0.431448
3/18/2014,0.625,3/24/2014,0.428264
3/19/2014,0.625,3/25/2014,0.428707
3/20/2014,0.6875,3/26/2014,0.408457
3/21/2014,0.6875,3/27/2014,0.400738
3/24/2014,0.6875,3/28/2014,0.418473
3/25/2014,0.6875,3/31/2014,0.429361
3/26/2014,0.6875,4/1/2014,0.499576
3/27/2014,0.6875,4/2/2014,0.660575
3/28/2014,0.6875,4/3/2014,0.555134
3/31/2014,0.6875,4/4/2014,0.515989
4/1/2014,0.75,4/7/2014,0.520589
4/2/2014,0.9375,4/8/2014,0.521987
4/3/2014,0.8125,4/9/2014,0.521512
4/4/2014,0.8125,4/10/2014,0.478235
4/7/2014,0.8125,4/11/2014,0.474253
4/8/2014,0.8125,4/14/2014,0.491697
4/9/2014,0.8125,4/15/2014,0.491462
4/10/2014,0.8125,4/16/2014,0.495751
4/11/2014,0.8125,4/17/2014,0.536858
4/14/2014,0.8125,4/21/2014,0.544632
4/15/2014,0.8125,4/22/2014,0.538483
4/16/2014,0.8125,4/23/2014,0.541735
4/17/2014,0.8125,4/24/2014,0.533198
4/21/2014,0.8125,4/25/2014,0.51724
4/22/2014,0.8125,4/28/2014,0.521789
4/23/2014,0.875,4/29/2014,0.532101
4/24/2014,0.875,4/30/2014,0.495703
4/25/2014,0.875,5/1/2014,0.448208
4/28/2014,0.875,5/2/2014,0.442188
4/29/2014,0.875,5/5/2014,0.451521
4/30/2014,0.875,5/6/2014,0.4355
5/1/2014,0.875,5/7/2014,0.442451
5/2/2014,0.875,5/8/2014,0.44736
5/5/2014,0.875,5/9/2014,0.473653
5/6/2014,0.875,5/12/2014,0.488183
5/7/2014,0.875,5/13/2014,0.47079
5/8/2014,0.875,5/14/2014,0.425782
5/9/2014,0.875,5/15/2014,0.412283
5/12/2014,0.875,5/16/2014,0.424167
5/13/2014,0.875,5/19/2014,0.498278
