Date,Payup (ticks),Date,%OAS
9/24/2013,0.0625,9/26/2013,0.045538
9/25/2013,0.0625,9/27/2013,0.044967
9/26/2013,0.0625,9/30/2013,0.044786
9/27/2013,0.0625,10/1/2013,0.045401
9/30/2013,0.0625,10/2/2013,0.045618
10/1/2013,0.0625,10/3/2013,0.044924
10/2/2013,0.0625,10/4/2013,0.04517
10/3/2013,0.0625,10/7/2013,0.044949
10/4/2013,0.0625,10/8/2013,0.044317
10/7/2013,0.0625,10/9/2013,0.045466
10/8/2013,0.0625,10/10/2013,0.045748
10/9/2013,0.0625,10/11/2013,0.045581
10/10/2013,0.0625,10/15/2013,0.045944
10/11/2013,0.0625,10/16/2013,0.045467
10/15/2013,0.0625,10/17/2013,0.044798
10/16/2013,0.0625,10/18/2013,0.044982
10/17/2013,0.0625,10/21/2013,0.045275
10/18/2013,0.0625,10/22/2013,0.04447
10/21/2013,0.0625,10/23/2013,0.044675
10/22/2013,0.0625,10/24/2013,0.044756
10/23/2013,0.0625,10/25/2013,0.044605
10/24/2013,0.0625,10/28/2013,0.045003
10/25/2013,0.0625,10/29/2013,0.044969
10/28/2013,0.0625,10/30/2013,0.04522
10/29/2013,0.0625,10/31/2013,0.045192
10/30/2013,0.0625,11/1/2013,0.115585
10/31/2013,0.0625,11/4/2013,0.13721
11/1/2013,0.15625,11/5/2013,0.13798
11/4/2013,0.1875,11/6/2013,0.137973
11/5/2013,0.1875,11/7/2013,0.13736
11/6/2013,0.1875,11/8/2013,0.141621
11/7/2013,0.1875,11/12/2013,0.141895
11/8/2013,0.1875,11/13/2013,0.140726
11/12/2013,0.1875,11/14/2013,0.140776
11/13/2013,0.1875,11/15/2013,0.141363
11/14/2013,0.1875,11/18/2013,0.141867
11/15/2013,0.1875,11/19/2013,0.142348
11/18/2013,0.1875,11/20/2013,0.048057
11/19/2013,0.1875,11/21/2013,0.047872
11/20/2013,0.0625,11/22/2013,0.047847
11/21/2013,0.0625,11/25/2013,0.047726
11/22/2013,0.0625,11/26/2013,0.047181
11/25/2013,0.0625,11/27/2013,0.047727
11/26/2013,0.0625,11/29/2013,0.04758
11/27/2013,0.0625,12/2/2013,0.048522
11/29/2013,0.0625,12/3/2013,0.048427
12/2/2013,0.0625,12/4/2013,0.048651
12/3/2013,0.0625,12/5/2013,0.048907
12/4/2013,0.0625,12/6/2013,0.049403
12/5/2013,0.0625,12/9/2013,0.049431
12/6/2013,0.0625,12/10/2013,0.049091
12/9/2013,0.0625,12/11/2013,0.099385
12/10/2013,0.0625,12/12/2013,0.099672
12/11/2013,0.125,12/13/2013,0.099659
12/12/2013,0.125,12/16/2013,0.100066
12/13/2013,0.125,12/17/2013,0.09995
12/16/2013,0.125,12/18/2013,0.101418
12/17/2013,0.125,12/19/2013,0.101568
12/18/2013,0.125,12/20/2013,0.100511
12/19/2013,0.125,12/23/2013,0.102564
12/20/2013,0.125,12/24/2013,0.102702
12/23/2013,0.125,12/26/2013,0.10253
12/24/2013,0.125,12/27/2013,0.102693
12/26/2013,0.125,12/30/2013,0.102656
12/27/2013,0.125,12/31/2013,0.103255
12/30/2013,0.125,1/2/2014,0.106961
12/31/2013,0.125,1/3/2014,0.107868
1/2/2014,0.125,1/6/2014,0.107988
1/3/2014,0.125,1/7/2014,0.10888
1/6/2014,0.125,1/8/2014,0.110376
1/7/2014,0.125,1/9/2014,0.112292
1/8/2014,0.125,1/10/2014,0.112192
1/9/2014,0.125,1/13/2014,0.11143
1/10/2014,0.125,1/14/2014,0.112505
1/13/2014,0.125,1/15/2014,0.112884
1/14/2014,0.125,1/16/2014,0.112136
1/15/2014,0.125,1/17/2014,0.111733
1/16/2014,0.125,1/21/2014,0.111015
1/17/2014,0.125,1/22/2014,0.112056
1/20/2014,0.125,1/23/2014,0.110064
1/21/2014,0.125,1/24/2014,0.108329
1/22/2014,0.125,1/27/2014,0.109733
1/23/2014,0.125,1/28/2014,0.108066
1/24/2014,0.125,1/29/2014,0.105454
1/27/2014,0.125,1/30/2014,0.105136
1/28/2014,0.125,1/31/2014,0.103295
1/29/2014,0.125,2/3/2014,0.105682
1/30/2014,0.125,2/4/2014,0.106498
1/31/2014,0.125,2/5/2014,0.108453
2/3/2014,0.125,2/6/2014,0.109769
2/4/2014,0.125,2/7/2014,0.109982
2/5/2014,0.125,2/10/2014,0.110293
2/6/2014,0.125,2/11/2014,0.111705
2/7/2014,0.125,2/12/2014,0.113009
2/10/2014,0.125,2/13/2014,0.111807
2/11/2014,0.125,2/14/2014,0.113439
2/12/2014,0.125,2/18/2014,0.112859
2/13/2014,0.125,2/19/2014,0.113653
2/14/2014,0.125,2/20/2014,0.113613
2/17/2014,0.125,2/21/2014,0.113616
2/18/2014,0.125,2/24/2014,0.114518
2/19/2014,0.125,2/25/2014,0.113141
2/20/2014,0.125,2/26/2014,0.112108
2/21/2014,0.125,2/27/2014,0.110935
2/24/2014,0.125,2/28/2014,0.111735
2/25/2014,0.125,3/3/2014,0.119532
2/26/2014,0.125,3/4/2014,0.122009
2/27/2014,0.125,3/5/2014,0.12242
2/28/2014,0.125,3/6/2014,0.123981
3/3/2014,0.125,3/7/2014,0.126456
3/4/2014,0.125,3/10/2014,0.126617
3/5/2014,0.125,3/11/2014,0.127934
3/6/2014,0.125,3/12/2014,0.12733
3/7/2014,0.125,3/13/2014,0.123685
3/10/2014,0.125,3/14/2014,0.123376
3/11/2014,0.125,3/17/2014,0.126364
3/12/2014,0.125,3/18/2014,0.125486
3/13/2014,0.125,3/19/2014,0.128726
3/14/2014,0.125,3/20/2014,0.129492
3/17/2014,0.125,3/21/2014,0.128145
3/18/2014,0.125,3/24/2014,0.128706
3/19/2014,0.125,3/25/2014,0.129306
3/20/2014,0.125,3/26/2014,0.12771
3/21/2014,0.125,3/27/2014,0.126625
3/24/2014,0.125,3/28/2014,0.12852
3/25/2014,0.125,3/31/2014,0.129996
3/26/2014,0.125,4/1/2014,0.12964
3/27/2014,0.125,4/2/2014,0.264586
3/28/2014,0.125,4/3/2014,0.262181
3/31/2014,0.125,4/4/2014,0.257278
4/1/2014,0.125,4/7/2014,0.256956
4/2/2014,0.25,4/8/2014,0.258578
4/3/2014,0.25,4/9/2014,0.260505
4/4/2014,0.25,4/10/2014,0.252132
4/7/2014,0.25,4/11/2014,0.249465
4/8/2014,0.25,4/14/2014,0.25249
4/9/2014,0.25,4/15/2014,0.250231
4/10/2014,0.25,4/16/2014,0.250728
4/11/2014,0.25,4/17/2014,0.257895
4/14/2014,0.25,4/21/2014,0.259455
4/15/2014,0.25,4/22/2014,0.257354
4/16/2014,0.25,4/23/2014,0.250271
4/17/2014,0.25,4/24/2014,0.250358
4/21/2014,0.25,4/25/2014,0.247911
4/22/2014,0.25,4/28/2014,0.248293
4/23/2014,0.25,4/29/2014,0.250056
4/24/2014,0.25,4/30/2014,0.365678
4/25/2014,0.25,5/1/2014,0.356367
4/28/2014,0.25,5/2/2014,0.352079
4/29/2014,0.25,5/5/2014,0.357808
4/30/2014,0.375,5/6/2014,0.351564
5/1/2014,0.375,5/7/2014,0.347181
5/2/2014,0.375,5/8/2014,0.332064
5/5/2014,0.375,5/9/2014,0.341627
5/6/2014,0.375,5/12/2014,0.34718
5/7/2014,0.375,5/13/2014,0.340635
5/8/2014,0.375,5/14/2014,0.321265
5/9/2014,0.375,5/15/2014,0.311077
5/12/2014,0.375,5/16/2014,0.31802
5/13/2014,0.375,5/19/2014,0.325185
5/14/2014,0.375,5/20/2014,0.317106
5/15/2014,0.375,5/21/2014,0.321864
5/16/2014,0.375,5/22/2014,0.325091
5/19/2014,0.375,5/23/2014,0.322337
5/20/2014,0.375,5/27/2014,0.314712
5/21/2014,0.375,5/28/2014,0.243071
5/22/2014,0.375,5/29/2014,0.245096
5/23/2014,0.375,5/30/2014,0.247786
5/27/2014,0.375,6/2/2014,0.261483
5/28/2014,0.3125,6/3/2014,0.273564
5/29/2014,0.3125,6/4/2014,0.273774
5/30/2014,0.3125,6/5/2014,0.269506
6/2/2014,0.3125,6/6/2014,0.271659
6/3/2014,0.3125,6/9/2014,0.274345
6/4/2014,0.3125,6/10/2014,0.194321
6/5/2014,0.3125,6/11/2014,0.199822
6/6/2014,0.3125,6/12/2014,0.193645
6/9/2014,0.3125,6/13/2014,0.195146
6/10/2014,0.3125,6/16/2014,0.195169
6/11/2014,0.3125,6/17/2014,0.204224
6/12/2014,0.3125,6/18/2014,0.199427
6/13/2014,0.3125,6/19/2014,0.199191
6/16/2014,0.3125,6/20/2014,0.197824
6/17/2014,0.3125,6/23/2014,0.198467
6/18/2014,0.3125,6/24/2014,0.194593
6/19/2014,0.3125,6/25/2014,0.193235
6/20/2014,0.3125,6/26/2014,0.189579
6/23/2014,0.3125,6/27/2014,0.18991
6/24/2014,0.3125,6/30/2014,0.186295
6/25/2014,0.3125,7/1/2014,0.191406
6/26/2014,0.3125,7/2/2014,0.199811
6/27/2014,0.3125,7/3/2014,0.203682
6/30/2014,0.3125,7/7/2014,0.200033
7/1/2014,0.3125,7/8/2014,0.196696
7/2/2014,0.3125,7/9/2014,0.194036
7/3/2014,0.3125,7/10/2014,0.186697
7/7/2014,0.3125,7/11/2014,0.184293
7/8/2014,0.3125,7/14/2014,0.1898
7/9/2014,0.3125,7/15/2014,0.190651
7/10/2014,0.3125,7/16/2014,0.189794
7/11/2014,0.3125,7/17/2014,0.179371
7/14/2014,0.3125,7/18/2014,0.179484
7/15/2014,0.3125,7/21/2014,0.177372
7/16/2014,0.3125,7/22/2014,0.174209
7/17/2014,0.3125,7/23/2014,0.176065
7/18/2014,0.3125,7/24/2014,0.183751
7/21/2014,0.3125,7/25/2014,0.176505
7/22/2014,0.3125,7/28/2014,0.176726
7/23/2014,0.3125,7/29/2014,0.17132
7/24/2014,0.3125,7/30/2014,0.184955
7/25/2014,0.3125,7/31/2014,0.183881
7/28/2014,0.3125,8/1/2014,0.185672
7/29/2014,0.3125,8/4/2014,0.18417
7/30/2014,0.3125,8/5/2014,0.183355
7/31/2014,0.3125,8/6/2014,0.219704
8/1/2014,0.3125,8/7/2014,0.211309
8/4/2014,0.3125,8/8/2014,0.206372
8/5/2014,0.3125,8/11/2014,0.208534
8/6/2014,0.375,8/12/2014,0.213282
8/7/2014,0.375,8/13/2014,0.20404
8/8/2014,0.375,8/14/2014,0.199421
8/11/2014,0.375,8/15/2014,0.190363
8/12/2014,0.375,8/18/2014,0.198545
8/13/2014,0.375,8/19/2014,0.202166
8/14/2014,0.375,8/20/2014,0.204554
8/15/2014,0.375,8/21/2014,0.200228
8/18/2014,0.375,8/22/2014,0.199339
8/19/2014,0.375,8/25/2014,0.197461
8/20/2014,0.375,8/26/2014,0.200703
8/21/2014,0.375,8/27/2014,0.195144
