Date,Payup (ticks),Date,%OAS
7/5/2013,0.125,7/8/2013,0.130256
7/8/2013,0.125,7/9/2013,0.120282
7/9/2013,0.125,7/10/2013,0.138591
7/10/2013,0.125,7/11/2013,0.123585
7/11/2013,0.125,7/12/2013,0.124906
7/12/2013,0.125,7/15/2013,0.114196
7/15/2013,0.125,7/16/2013,0.112544
7/16/2013,0.125,7/17/2013,0.108122
7/17/2013,0.125,7/18/2013,0.118683
7/18/2013,0.125,7/19/2013,0.109614
7/19/2013,0.125,7/22/2013,0.106797
7/22/2013,0.125,7/23/2013,0.111992
7/23/2013,0.125,7/24/2013,0.120605
7/24/2013,0.125,7/25/2013,0.121603
7/25/2013,0.125,7/26/2013,0.116515
7/26/2013,0.125,7/29/2013,0.118963
7/29/2013,0.125,7/30/2013,0.121548
7/30/2013,0.125,7/31/2013,0.117287
7/31/2013,0.125,8/1/2013,0.148685
8/1/2013,0.125,8/2/2013,0.125992
8/2/2013,0.125,8/5/2013,0.125905
8/5/2013,0.125,8/6/2013,0.13045
8/6/2013,0.125,8/7/2013,0.114285
8/7/2013,0.125,8/8/2013,0.117779
8/8/2013,0.125,8/9/2013,0.11414
8/9/2013,0.125,8/12/2013,0.118353
8/12/2013,0.125,8/13/2013,0.136918
8/13/2013,0.125,8/14/2013,0.134492
8/14/2013,0.125,8/15/2013,0.071876
8/15/2013,0.0625,8/16/2013,0.082817
8/16/2013,0.0625,8/19/2013,0.09276
8/19/2013,0.0625,8/20/2013,0.082591
8/20/2013,0.0625,8/21/2013,0.085935
8/21/2013,0.0625,8/22/2013,0.09061
8/22/2013,0.0625,8/23/2013,0.07603
8/23/2013,0.0625,8/26/2013,0.072269
8/26/2013,0.0625,8/27/2013,0.065178
8/27/2013,0.0625,8/28/2013,0.070664
8/28/2013,0.0625,8/29/2013,0.066136
8/29/2013,0.0625,8/30/2013,0.066455
8/30/2013,0.0625,9/3/2013,0
9/2/2013,0.0625,9/4/2013,0
9/3/2013,0,9/5/2013,0
9/4/2013,0,9/6/2013,0
9/5/2013,0,9/9/2013,0
9/6/2013,0,9/10/2013,0
9/9/2013,0,9/11/2013,0
9/10/2013,0,9/12/2013,0
9/11/2013,0,9/13/2013,0
9/12/2013,0,9/16/2013,0
9/13/2013,0,9/17/2013,0
9/16/2013,0,9/18/2013,0
9/17/2013,0,9/19/2013,0
9/18/2013,0,9/20/2013,0
9/19/2013,0,9/23/2013,0.177102
9/20/2013,0,9/24/2013,0.163202
9/23/2013,0.125,9/25/2013,0.15503
9/24/2013,0.125,9/26/2013,0.158418
9/25/2013,0.125,9/27/2013,0.152693
9/26/2013,0.125,9/30/2013,0.151805
9/27/2013,0.125,10/1/2013,0.224673
9/30/2013,0.125,10/2/2013,0.22353
10/1/2013,0.125,10/3/2013,0.215197
10/2/2013,0.125,10/4/2013,0.220742
10/3/2013,0.125,10/7/2013,0.22599
10/4/2013,0.125,10/8/2013,0.22555
10/7/2013,0.125,10/9/2013,0.233465
10/8/2013,0.125,10/10/2013,0.237613
10/9/2013,0.125,10/11/2013,0.239769
10/10/2013,0.125,10/15/2013,0.25106
10/11/2013,0.125,10/16/2013,0.234898
10/15/2013,0.125,10/17/2013,0.210698
10/16/2013,0.125,10/18/2013,0.211995
10/17/2013,0.125,10/21/2013,0.21718
10/18/2013,0.125,10/22/2013,0.196375
10/21/2013,0.125,10/23/2013,0.191836
10/22/2013,0.125,10/24/2013,0.196616
10/23/2013,0.125,10/25/2013,0.193433
10/24/2013,0.125,10/28/2013,0.194601
10/25/2013,0.125,10/29/2013,0.196744
10/28/2013,0.125,10/30/2013,0.199231
10/29/2013,0.125,10/31/2013,0.299258
10/30/2013,0.125,11/1/2013,0.421728
10/31/2013,0.1875,11/4/2013,0.406685
11/1/2013,0.1875,11/5/2013,0.443914
11/4/2013,0.1875,11/6/2013,0.436054
11/5/2013,0.1875,11/7/2013,0.469441
11/6/2013,0.1875,11/8/2013,0.603972
11/7/2013,0.1875,11/12/2013,0.612911
11/8/2013,0.1875,11/13/2013,0.571697
11/12/2013,0.1875,11/14/2013,0.531827
11/13/2013,0.1875,11/15/2013,0.515704
11/14/2013,0.1875,11/18/2013,0.487721
11/15/2013,0.1875,11/19/2013,0.512997
11/18/2013,0.1875,11/20/2013,0.191302
11/19/2013,0.1875,11/21/2013,0.189903
11/20/2013,0.0625,11/22/2013,0.187842
11/21/2013,0.0625,11/25/2013,0.188002
11/22/2013,0.0625,11/26/2013,0.181669
11/25/2013,0.0625,11/27/2013,0.194116
11/26/2013,0.0625,11/29/2013,0.192368
11/27/2013,0.0625,12/2/2013,0.25649
11/29/2013,0.0625,12/3/2013,0.256939
12/2/2013,0.0625,12/4/2013,0.289569
12/3/2013,0.0625,12/5/2013,0.294607
12/4/2013,0.0625,12/6/2013,0.270253
12/5/2013,0.0625,12/9/2013,0.145317
12/6/2013,0.0625,12/10/2013,0.137037
12/9/2013,0.0625,12/11/2013,0.14706
12/10/2013,0.0625,12/12/2013,0.151598
12/11/2013,0.0625,12/13/2013,0.150234
12/12/2013,0.0625,12/16/2013,0.151509
